Prdha	Minor_code	Minor_name	Major_code	Major_code_2	Major_name	SubFran_code	SubFran_code_2	SubFran_name	Fran_code	Fran_name	WorldFran_code	WorldFran_code_2	WorldFran_name	PubRep_code	PubRep_name
051079730517040519	040519	SFX Spiral Uni Monocryl Plus	030517	0517	Suture - Barbed	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079731333041333	041333	Proxisure	031333	1333	Advanced Suturing System	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903040878	040878	Prolene Soft Mesh (EP) 	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903040879	040879	Securestrap Open (EP) 	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903040925	040925	Prolene	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903040926	040926	Proceed Ventral Patch	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903040927	040927	Ultrapro Plug	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903040928	040928	Ultrapro Hernia System	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903040929	040929	Mersilene	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903040930	040930	Vicryl	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903040936	040936	Securestrap	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903040989	040989	Physiomesh	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903047976	047976	PHS	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903047977	047977	3DP	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903047993	047993	Vypro	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903047995	047995	Proceed	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903047996	047996	Ultrapro	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903048011	048011	Flex HD	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903048013	048013	Physiomesh Open	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903048015	048015	Ultrapro Comfort Plug	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737903048017	048017	Ultrapro Advanced	037903	7903	Total Hernia Repair	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737974047554	047554	Closed Wound Drains	037974	7974	Closed Wnd Drains	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079737974047555	047555	Reservoirs	037974	7974	Closed Wnd Drains	027973	7973	Wound Closure & Repair	017904	Wound Closure & Repair	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079171315040434	040434	TVT-O	031315	1315	Continence	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079171315040445	040445	TVT - Exact	031315	1315	Continence	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079171315040446	040446	TVT - Abbrevio	031315	1315	Continence	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079171315040955	040955	TVT - Secur	031315	1315	Continence	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079171315047983	047983	Bulkamid	031315	1315	Continence	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079171315047988	047988	TVT Classic	031315	1315	Continence	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079177911047911	047911	Thermachoice	037911	7911	Thermachoice	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079177983040956	040956	Morcellex	037983	7983	Uterine Surgery	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079177983047913	047913	Versapoint	037983	7983	Uterine Surgery	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079177983047926	047926	Morcellex Sigma	037983	7983	Uterine Surgery	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079177983047929	047929	VerascopeMicrospanHystero	037983	7983	Uterine Surgery	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079177983047936	047936	X-tract DIVAMorcell/Motor	037983	7983	Uterine Surgery	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079178006040934	040934	Pelvic Floor Repair Prolift	038006	8006	Pelvic Floor Repair	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079178006047915	047915	Pelvic Floor RepairGynemesh	038006	8006	Pelvic Floor Repair	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079178006047916	047916	Prolift + M	038006	8006	Pelvic Floor Repair	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079178006047917	047917	Prosima	038006	8006	Pelvic Floor Repair	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
051079178006047928	047928	Artisyn	038006	8006	Pelvic Floor Repair	027917	7917	Womens Health & Urology	017917	Womens Health & Urology	M00510	0510	Surgery	MM9999	Medical Devices and Diag
052004040404040404	040404	Capital Revene	030404	0404	Sedasys	020404	0404	Sedasys	010404	Sedasys	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004040404040405	040405	Disposable Revenue	030404	0404	Sedasys	020404	0404	Sedasys	010404	Sedasys	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004040404040406	040406	Non-product Solution Revenue	030404	0404	Sedasys	020404	0404	Sedasys	010404	Sedasys	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004040404040407	040407	MPU/ Accessories Revenue	030404	0404	Sedasys	020404	0404	Sedasys	010404	Sedasys	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700470040467	040467	Artoura	030470	0470	Breast Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700470040468	040468	Gels Xtra	030470	0470	Breast Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700470040469	040469	Sizers	030470	0470	Breast Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700470040470	040470	Saline	030470	0470	Breast Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700470040471	040471	Gels Round	030470	0470	Breast Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700470040472	040472	Dermis	030470	0470	Breast Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700470040473	040473	Tissue Expanders	030470	0470	Breast Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700470040474	040474	Other Breast Aesthetics	030470	0470	Breast Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700470040481	040481	Gels Shaped	030470	0470	Breast Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700470040483	040483	Gel/Saline Combination	030470	0470	Breast Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700475040475	040475	OPA	030475	0475	Body Contouring	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700475040476	040476	Other Body Aesthetics	030475	0475	Body Contouring	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700477040477	040477	Fillers	030477	0477	Facial Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700477040478	040478	Topical	030477	0477	Facial Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700477040479	040479	Other Facial Aesthetics	030477	0477	Facial Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700477040485	040485	PDS Plates	030477	0477	Facial Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700480040480	040480	Misc Aesthetics	030480	0480	Other Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004700480040487	040487	Mentor Solution	030480	0480	Other Aesthetics	020470	0470	Mentor Products	010470	Mentor Products	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890460040460	040460	Cyclops articulating scope	030460	0460	Endoscopy	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890460040461	040461	Cyclops service	030460	0460	Endoscopy	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890464040464	040464	Hardware	030464	0464	Navigation	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890489040462	040462	BSP SMS	030489	0489	Balloon Sinuplasty	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890489040463	040463	BSP Nav	030489	0489	Balloon Sinuplasty	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890489040482	040482	BSP Spin 2	030489	0489	Balloon Sinuplasty	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890489040486	040486	BSP Spin	030489	0489	Balloon Sinuplasty	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890489040488	040488	BSP Seeker	030489	0489	Balloon Sinuplasty	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890489040489	040489	Balloons	030489	0489	Balloon Sinuplasty	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890489040490	040490	Guides	030489	0489	Balloon Sinuplasty	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890489040491	040491	Irrigation	030489	0489	Balloon Sinuplasty	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890489040492	040492	LUMA & Wires	030489	0489	Balloon Sinuplasty	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890489040493	040493	Inflation	030489	0489	Balloon Sinuplasty	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890489040494	040494	BSP Accessories	030489	0489	Balloon Sinuplasty	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890495040495	040495	Stratus Spacers	030495	0495	Stratus	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890495040496	040496	Stratus Accessories	030495	0495	Stratus	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890497040497	040497	Airway	030497	0497	All Other Acclarent	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890497040498	040498	Wiggle	030497	0497	All Other Acclarent	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890497040499	040499	All other	030497	0497	All Other Acclarent	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052004890502040502	040502	Aera	030502	0502	ET Dilatation	020489	0489	Acclarent Products	010489	Acclarent	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052005660271040611	040611	Fixed Pressure Valves	030271	0271	Hydrocephalus	020566	0566	Neurosurgery	010566	Codman Neuro	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052005660271040612	040612	Programmable Valves	030271	0271	Hydrocephalus	020566	0566	Neurosurgery	010566	Codman Neuro	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052005660271040613	040613	Antimicrobial Catheters	030271	0271	Hydrocephalus	020566	0566	Neurosurgery	010566	Codman Neuro	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052005660271040615	040615	Hydro - All Others	030271	0271	Hydrocephalus	020566	0566	Neurosurgery	010566	Codman Neuro	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052005660274040272	040272	Neuro Monitoring	030274	0274	Neuro ICU Technologies	020566	0566	Neurosurgery	010566	Codman Neuro	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052005660274040273	040273	CSF Drain Sys/Cranial Acc	030274	0274	Neuro ICU Technologies	020566	0566	Neurosurgery	010566	Codman Neuro	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052005660274040274	040274	ExternalDrainageCatheter	030274	0274	Neuro ICU Technologies	020566	0566	Neurosurgery	010566	Codman Neuro	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052005660283040275	040275	Neuro Disposables	030283	0283	Operative Neurosurgery	020566	0566	Neurosurgery	010566	Codman Neuro	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052005660283040276	040276	Disposable Forceps	030283	0283	Operative Neurosurgery	020566	0566	Neurosurgery	010566	Codman Neuro	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052005660283040283	040283	Dural Substitutes	030283	0283	Operative Neurosurgery	020566	0566	Neurosurgery	010566	Codman Neuro	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052005660283040295	040295	Reusable Forceps	030283	0283	Operative Neurosurgery	020566	0566	Neurosurgery	010566	Codman Neuro	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052005660283040296	040296	Electrosurgery Equip & Repair	030283	0283	Operative Neurosurgery	020566	0566	Neurosurgery	010566	Codman Neuro	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052005660283040298	040298	Electrosurgery Accessory	030283	0283	Operative Neurosurgery	020566	0566	Neurosurgery	010566	Codman Neuro	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
052005660283040299	040299	Bone Substitutes	030283	0283	Operative Neurosurgery	020566	0566	Neurosurgery	010566	Codman Neuro	M00520	0520	Cardio & Specialty Solutions	MM9999	Medical Devices and Diag
